state,district,company_name,contact_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Ahmedabad,ELLENCE ENERGY LLP,DHAVAL PATEL,dhaval@ellenceenergy.com,9054073345,2968,933
GUJARAT,Ahmedabad,VITRAG TECHNO PRIVATE LIMITED,VIVEK MANJIBHAI DANKHARA,ad.vitragsolar@gmail.com,7778882668,3256,929
GUJARAT,Ahmedabad,MADYSON ELECTRICAL,SRUJAL PATEL,madyson.electrical41@gmail.com,9998864567,3308,927
GUJARAT,Ahmedabad,SUNSKY SOLAR,SUNSKY,trdesai@sunskysolar.co.in,9727518665,3305,923
GUJARAT,Ahmedabad,ARRAY ENERGY SOLUTION,NUMBER(S),ceo.arrayenergysolution@gmail.com,9979898440,3466,923
GUJARAT,Ahmedabad,SHREE RAM SOLAR RAJKOT,VIKESH CHOVATIYA,vikeshchovatiya@gmail.com,9898921527,3103,916
GUJARAT,Ahmedabad,SAMRUDDDHI ENTERPRISE,DHARA SAGAR LAMBA,samruddhienterprise22@gmail.com,9033676399,3299,903
GUJARAT,Ahmedabad,SOMPOWER ENTERPRISE,YASH S SOMPORA,sompower.enterprise@gmail.com,9879615264,3268,891
GUJARAT,Ahmedabad,GURUKRUPA SOLAR AND AGRO INDUSTRIES,VISHAL PRAJAPATI,vishal@vishal-group.com,9328854525,3318,887
GUJARAT,Ahmedabad,URJASTROT PRIVATE LIMITED,Urjastrot,urjastrotenterprise@gmail.com,7621010012,3178,885
GUJARAT,Ahmedabad,MAHADEV SALES AGENCY,Raval Kishankumar Dashrathbhai,mahadevsolarproject@gmail.com,7393939139,3043,880
GUJARAT,Ahmedabad,UNIQUE SOLAR SERVICE,PARMAR RANJITSINH,UNIQUESOLARSERVICERAJKOT@GMAIL.COM,7046082382,3071,878
GUJARAT,Ahmedabad,GARUDA POWER,DHAVALSINH KHATANA,garudapower26@gmail.com,9016555765,3214,873
GUJARAT,Ahmedabad,OXEN ENERGIES,BIPIN SAVALIYA,oxenenergies@gmail.com,8866699444,2964,869
GUJARAT,Ahmedabad,MEGHAL POWER,GIRISHBHAI HIRABHAI KARAMATA,meghalpower23@gmail.com,9712726390,2954,865
GUJARAT,Ahmedabad,JAFFINS ENTERPRISE,JAFAR KAPASI,solarbhavnagar@gmail.com,9375465252,2976,858
GUJARAT,Ahmedabad,SOLIS ENERGY SYSTEM,BHARGAV A PANENIYA,bhargavpaneliya@solisenergysystem.com,9601270077,2841,851
GUJARAT,Ahmedabad,MECPOWER SOLUTIONS LIMITED,MANOJ SHAH,tender@mecpower.in,9328911577,3043,849
GUJARAT,Ahmedabad,DGR ENERGY PRIVATE LIMITED,Jigar Shukla,dgrenergygroup@gmail.com,8128603082,3199,847
GUJARAT,Ahmedabad,TVARIT ENERGY LLP,JAYKUMAR HARSUKHBHAI PATEL,meet@tvritenergy.in,8511600853,2722,843
GUJARAT,Ahmedabad,SURYAKAMAL INFRA PVT.LTD.,Suryakamalinfra,sales@suryakamalinfra.com,9727756866,2919,840
GUJARAT,Ahmedabad,VIDE ENERGY,VIRANG PATEL,ankita.videenergy@gmail.com,9712668268,3395,836
GUJARAT,Ahmedabad,SPARCO MULTIPLAST PVT LTD,JEET SHAH,info@sparcoenergy.com,9409269062,2721,834
GUJARAT,Ahmedabad,TROM INDUSTRIES LIMITED,KETUL PANCHASARA,marketing@tromsolar.in,9081017444,2950,827
GUJARAT,Ahmedabad,PAHAL SOLAR EPC LLP,AVINASH SHINGALA,avinash@pahalsolar.com,9512323223,3029,827
GUJARAT,Ahmedabad,KIRTAN MARKETING,SHILUBHAI PATEL,kirtanmarketing@gmail.com,9714440026,2745,827
GUJARAT,Ahmedabad,SOLAR SUNPOWER,MANOJ SHELADIYA,solarsunpower2020@gmail.com,8238835771,2633,826
GUJARAT,Ahmedabad,COSMIC POWER TECH,CHARCHIL SHAH,cosmicpowertech@gmail.com,9313720672,3034,824
GUJARAT,Ahmedabad,SKYWIN SOLAR,SANKET BHALODIA,skywinsolar@gmail.com,7984435493,2818,822
GUJARAT,Ahmedabad,SIMMS ENGINEERING PVT LTD,VISHAL DHOYDA,simms_eng@yahoo.co.in,9825142376,2999,815
GUJARAT,Ahmedabad,SHREE KHODIYAR REFRIGERATION SALES AND SERVICE,MANISH PATEL,shreekhodiyarref85@gmail.com,9825289293,2835,813
GUJARAT,Ahmedabad,P AND N ENGINEERING AND MARKETING,PANDN ENGINEERING,pandnsolarenergy@gmail.com,7622023251,2765,810
GUJARAT,Ahmedabad,SHREE KRISHNA ENERGY,SARLABEN SHIRISHBHAI SHAH,shreekrishna.energy@gmail.com,9979559334,3048,803
GUJARAT,Ahmedabad,E2 SOLUTIONS,SAVAN PATEL,e2solutions.ahm@gmail.com,9409049645,2710,802
GUJARAT,Ahmedabad,GREENTECH ENERGY,PIYUSH BHUVA,bhuvapiyush89@gmail.com,7990053035,2777,800
GUJARAT,Ahmedabad,SGK SOLAR,DIPAK KARSHAN DHADUK,sgksolarrjt@gmail.com,9313885348,2661,798
GUJARAT,Ahmedabad,INFINITY SOLAR - SURAT,MANTHAN ANAGHAN,infinity.solar01@gmail.com,8866860686,2739,798
GUJARAT,Ahmedabad,EVERGREEN RENEWABLE TECHNOLOGIES,ASHISHKUMAR VASANTBHAI PANCHAL,ashishpanchal888@gmail.com,7359743295,2723,793
GUJARAT,Ahmedabad,JAI SOMNATH ENTERPRISE,KISHAN GUNVANTRAI TRIVEDI,msjaisomnathenterprise@gmail.com,9979990909,2715,789
GUJARAT,Ahmedabad,EARTH WISE ENERGIES,MILAN PATHAK,earthwiseenergies@gmail.com,9033330463,3028,789
GUJARAT,Ahmedabad,SHREEJI SOLAR & SERVICES,NEEL SANJAYBHAI VADERA,NILVADERA141@GMAIL.COM,9106331904,2597,784
GUJARAT,Ahmedabad,ONEVOLT GREEN PVT LTD,AKSHAY MAGANBHAI VORA,onevoltgreens@gmail.com,9925292721,2615,783
GUJARAT,Ahmedabad,DIGI SOLAR ENERGY,NIKUNJ VAGHASIYA,digisolarenergy@gmail.com,9687818686,2843,777
GUJARAT,Ahmedabad,ELIOS ENERGY,SAGAR RAVAL,info@eliosenergy.co.in,7016192219,2748,775
GUJARAT,Ahmedabad,NAVKAR POWER SOLUTIONS,MERUP SHAH,contact@navkarpower.co.in,9879613334,2939,769
GUJARAT,Ahmedabad,CHEHAR ENERGY,PRAJAPATI RAJAT VISHNUBHAI,cheharenergy@gmail.com,9998077796,3096,767
GUJARAT,Ahmedabad,KARTAVY AGROTECH,TEJASBHAI VINUBHAI BAVISIYA,kartavysolar@gmail.com,9426465233,2677,762
GUJARAT,Ahmedabad,RUDRA SOLAR ENERGY,RUDRA SOLAR ENERGY,info.rudrasolar@gmail.com,9427903084,2609,747
GUJARAT,Ahmedabad,GREEN FEEDS,DHAVAL PATEL,greenfeedsolar@gmail.com,9426780778,2904,747
GUJARAT,Ahmedabad,RUDRA SOLAR AND ELECTRICAL,SHAKTISINH GOHIL,rudrasolar2019@gmail.com,9510514672,2575,741
GUJARAT,Ahmedabad,ANUPAM SMART ENERGY SOLAR,RAMANI KAUSHIK MANUBHAI,anupamsmartenergy@gmail.com,9601719818,2766,740
GUJARAT,Ahmedabad,RIA SOLAR,PANKAJ KANANI,riasolar2021@gmail.com,8320210323,2397,738
GUJARAT,Ahmedabad,R. K. CONSTRUCTION,RAMESH S KAMBARIYA,rkconstruction101@gmail.com,9106065865,2517,737
GUJARAT,Ahmedabad,POWERMAC TECHNOLOGY,VIRENDRA RANA,info@powermacgroup.com,9099939972,2596,735
GUJARAT,Ahmedabad,MAHAVEER ENTRPRISE,BHAUMIK PATEL,me.solarmaster@gmail.com,7878647771,2539,734
GUJARAT,Ahmedabad,IMPULSE SYSTEM,PRASHANT PANCHAL,info@impulsesystem.in,9426471057,2907,732
GUJARAT,Ahmedabad,SHREE SURYA SOLAR SOLUTION,HARDIK SANGHVI,shreesurya2016@gmail.com,8000720006,2763,731
GUJARAT,Ahmedabad,FOURSUN SOLAR,SAGAR PIPALIYA,project@foursunsolar.co.in,7435023502,2560,726
GUJARAT,Ahmedabad,SUNSPOT,YUVRAJSINH DABHI,msn.sunspot@gmail.com,6356810701,2614,723
GUJARAT,Ahmedabad,SHREEJI ENTERPRISE - MANJALPUR,ANKIT MEHTA,shreejienergy844@gmail.com,7041803421,2628,720
GUJARAT,Ahmedabad,SOLARATIVE ENERGY SOLUTION,ASHIK SHAH,pavan.solarative@gmail.com,9327151411,2661,719
GUJARAT,Ahmedabad,RSV POWER ENGINEERING,RINKAL KUNAL SUNAVIA,rsv.power.engineering@gmail.com,9033590507,2995,714
GUJARAT,Ahmedabad,P V ENERGY,PRATIK BHATT,pvenergy999@gmail.com,9924195999,2635,707
GUJARAT,Ahmedabad,OCEANIC POWER ENGINEERS PRIVATE LIMITED,SOYEB PATEL,oceanicpower.in@gmail.com,7778065600,2953,707
GUJARAT,Ahmedabad,MITRAYA ELECTRICAL,SANJAY CHAUHAN,mitrayaelectrical@gmail.com,7016415834,2471,707
GUJARAT,Ahmedabad,GETWAY ENERGY,ATUL GOYANI,getwayenergy@gmail.com,9925827815,2356,707
GUJARAT,Ahmedabad,EMPYREAL SOLAR,GHANSHYAM CHOVATIYA,liaison@empyreAlsolar.in,9099526261,2376,705
GUJARAT,Ahmedabad,URATOM SOLAR INDIA PVT LTD,NIHIT DOBARIA,pv@uratom.com,9925099249,2400,704
GUJARAT,Ahmedabad,IMPERIUM POWERTECH,VANRAJ KOTHIWAL,imperiumtender@gmail.com,9054457166,2387,704
GUJARAT,Ahmedabad,SATTVA ENERGIES,DHRUV PATEL,sattvaenergies@gmail.com,8401156604,2707,701
GUJARAT,Ahmedabad,GIMS ENERGY PRIVATE LIMITED (FORMERLY KNOWN AS GUPTA INDUSTRIAL MAINTENANCE SERVICES PVT.LTD),YASH GUPTA,yash@gimsindia.com,9879806111,2798,701
GUJARAT,Ahmedabad,RK RENEWABLE ENERGY & ENGINEERING WORKS,Jayendrasinh Rathod,rkrenewable.engineering2020@gmail.com,9824961523,2671,694
GUJARAT,Ahmedabad,SHREE GAJANAND ENERGIES,magicwithparth@gmail.com,magicwithparth@gmail.com,6351126699,2406,692
GUJARAT,Ahmedabad,REDREN ENERGY PVT LTD,VIJAY BADIANI,rooftop@redren.in,9104591041,2373,690
GUJARAT,Ahmedabad,SHREE HARI SOLAR,RAVIT PATEL,patelravit1@gmail.com,9819049759,2383,688
GUJARAT,Ahmedabad,VAGHASIA HITESH B,HITESH VAGHASIA,vaghasia_hitesh@yahoo.com,9979773121,2350,685
GUJARAT,Ahmedabad,SOHAM TECHNO SOLUTIONS,NUMBER(S),stssolar.document@gmail.com,9274349757,2444,684
GUJARAT,Ahmedabad,SHREEJI SOLAR ENERGY SYSTEMS,BHAGVATIBEN PATEL,snpatel2605@gmail.com,9712914272,2392,677
GUJARAT,Ahmedabad,24R ENERGY,ABHINAV GAHARWAR SINGH,abhinav.24renergy@gmail.com,9898881359,2741,677
GUJARAT,Ahmedabad,QORX ENERGY,BHAVESH GOSWAMI,qorxenergy1366@gmail.com,9904000629,2448,673
GUJARAT,Ahmedabad,DK SOLAR TECHNOLOGY,RAJESH HARSHUKHBHAI BHUVA,dksolartechno@gmail.com,9824998007,2453,673
GUJARAT,Ahmedabad,URJA ASSISTANCE,PALLAV GODHANI,gujarat@urjaassistance.com,9724806341,2375,667
GUJARAT,Ahmedabad,SKY WINGS SOLAR ENERGY,NISHIT PATEL,skywingssolar@gmail.com,9974839830,2547,666
