state,district,company_name,contact_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Ahmedabad,FARMSON ENERGY,MAULIK PATEL,info.pv@farmsonsolar.com,9687692733,701,165
GUJARAT,Ahmedabad,ELIOS ENERGY,SAGAR RAVAL,info@eliosenergy.co.in,7016192219,543,164
GUJARAT,Ahmedabad,GREEN EVER SYSTEMS PRIVATE LIMITED,ADIT SHAH,greeneversystems@gmail.com,8866167111,606,162
GUJARAT,Ahmedabad,U R ENERGY INDIA PVT LTD,Mr. ALPESH DESAI,india@urenergyglobal.com,9512040442,726,161
GUJARAT,Ahmedabad,ERA ENVIRO SOLUTIONS,APARNATHI CHANDUGIRI,info.eraenviro@gmail.com,9227849825,405,160
GUJARAT,Ahmedabad,AARU SOLAR PRIVATE LIMITED,Sharad Jani,sharad.aarusolar@gmail.com,9427954432,593,157
GUJARAT,Ahmedabad,SOR ENTERPRISE,HIREN VAGHASIYA,sorsolar@yahoo.com,9824428293,627,156
GUJARAT,Ahmedabad,JANETA SOLAR,NUMBER(S),info.janetasolar90@gmail.com,8734829145,607,156
GUJARAT,Ahmedabad,ENERSOL SOLUTIONS LLP,ENERSOL SOLUTIONS LLP,karan@enersol.co.in,7069555533,571,156
GUJARAT,Ahmedabad,DEVASYAM ENTERPRISE LLP,ABHISHEK PATEL,abpatel4318@gmail.com,9106684467,563,156
GUJARAT,Ahmedabad,SUNFLARE SOLUTIONS AND SERVICES PVT LTD,APURVA GANDHI,info@sunflaresns.com,9998430407,650,154
GUJARAT,Ahmedabad,APS ROOFTOP SOLAR PRIVATE LIMITED,EXECUTIVE,info@apsrooftopsolar.co.in,7966009900,620,152
GUJARAT,Ahmedabad,KAGI RENEWABLE ENERGY,JIGAR RAJ,info.kagirenew@gmail.com,8401935902,607,151
GUJARAT,Ahmedabad,ARENA AUTOMATION,BRIJESH PATEL,arenaautomationb@gmail.com,9904018887,710,151
GUJARAT,Ahmedabad,RAYS RENEWABLE ENERGY,KINJALBEN NAYEE,raysrenewableenergy@gmail.com,7069175139,598,150
GUJARAT,Ahmedabad,ADVANCE SOLAR,HIRALBEN PARASBHAI VADACHHAK,advancesolar139@gmail.com,7698756075,533,145
GUJARAT,Ahmedabad,SUNFRAA RENEWABLES LLP,ESHAN CHOLIYA,partner@sunfraa.com,6354296570,549,144
GUJARAT,Ahmedabad,DAY LIGHT SOLAR ENRGY,MITESH KUMAR NAVINCHANDRA PATEL,daylightsolarahm@gmail.com,8401605515,550,144
GUJARAT,Ahmedabad,SHREEJI ELECTRICAL - ISANPUR,Jeet Shah,shreejielec312@yahoo.com,9408197081,616,143
GUJARAT,Ahmedabad,SHIVAM PHOTOVOLTICS PVT LTD,HARSHAD RAIYA,tenders@spvpl.com,9426023829,589,143
GUJARAT,Ahmedabad,SMIT ENGINEERING SOLUTION,MADHUR PATEL,smitengineering10@gmail.com,9033381684,610,141
GUJARAT,Ahmedabad,ASCENT ENERGY,BHAVIN KAKA,ascentenergys@gmail.com,8799447675,525,138
GUJARAT,Ahmedabad,PROMECH SOLAR ENERGY,KARTIK PATEL,promechsolarenergy@gmail.com,9662026679,446,137
GUJARAT,Ahmedabad,GREEN WATT ENERGY,BHAUTIK KARKAR,info@greenwattenergy.co.in,9913853055,491,136
GUJARAT,Ahmedabad,RARA-AVIS RENEWABLE ENERGY PRIVATE LIMITED,SANDIP PATEL,info@raraavisenergy.com,7043374434,575,135
GUJARAT,Ahmedabad,UTSAV ELECTRICALS,SAGAR PRAKASHBHAI PRAJAPATI,info.utsavelectricals@gmail.com,9106623744,538,132
GUJARAT,Ahmedabad,SUNRAISE INDUSTRIES,NAVNEET SHELADIYA,info@sunraiseindustries.com,9722106810,507,131
GUJARAT,Ahmedabad,CELESTIAL RENEWABLE ENERGY,HEMANTBHAI PATEL,celestialrenewableenergy@gmail.com,9099033033,483,131
GUJARAT,Ahmedabad,PV RENEWABLES,Keyur Dudhat,keyurdudhat871@gmail.com,9714872871,407,129
GUJARAT,Ahmedabad,MARUTI ELECTRICALS,LOVE K PATEL,info.maruti16@yahoo.com,9727474683,519,129
GUJARAT,Ahmedabad,NIDHI ELECTRICALS,UMANG THAKKAR,thakkarumang82@gmail.com,9409322020,395,128
GUJARAT,Ahmedabad,KP GREEN ENERGY,SHASHEEKANT AGNIHOTRI,kpgreenenergy46@gmail.com,7048370774,560,128
GUJARAT,Ahmedabad,SHAURYAM ENTERPRISE,NUMBER(S),shauryamsolarenterprise@gmail.com,9173645491,516,127
GUJARAT,Ahmedabad,MAXIM ENERGY,PARTH HIRAPARA,maximenergy21@gmail.com,9265123804,430,127
GUJARAT,Ahmedabad,ENERZYTECH INDUSTRIES PRIVATE LIMITED,deep.bhojani@enerzytech.com,deep.bhojani@enerzytech.com,9727139999,563,126
GUJARAT,Ahmedabad,SHIVHARDHA SHD PROJECTS,DHARABEN H PATEL,shivhardha@gmail.com,9898692603,490,125
GUJARAT,Ahmedabad,DELUXE ENTERPRISE,Gopal Patel,infodeluxeenterprise@gmail.com,9429040663,497,125
GUJARAT,Ahmedabad,GEER AGRO WORKS,MAYANK PATEL,geeragro@gmail.com,9898799789,425,123
GUJARAT,Ahmedabad,VEE SECURE,VRAJESH SHARMA,veesecure.in@gmail.com,9825070982,444,122
GUJARAT,Ahmedabad,SURYA ENTERPRISE,KULDIP A. DODIYA,suryaenterprise8324@gmail.com,9687975891,469,122
GUJARAT,Ahmedabad,SUNSPOT ENERGY LLP,TARVINDERSINGH HARBHAJANSINGH RAKKAD,info.sunspotenergy@gmail.com,8866110577,482,122
GUJARAT,Ahmedabad,SOLAR GREEN DEVELOPERS,PARTH PATEL,solargreendevelopers@gmail.com,9924507751,435,122
GUJARAT,Ahmedabad,SAURASHTRA SOLAR SERVICES LLP,CHAUHAN MAHESH SUDHIRBHAI,SaurashtraSolar.Gujrat@gmail.com,9925448033,461,122
GUJARAT,Ahmedabad,BENCHMARK AGENCIES PRIVATE LIMITED,TARANG MEHTA,tarang@benchmarkagencies.com,8200267346,439,122
GUJARAT,Ahmedabad,EVOTAR TECHNOLOGIES PRIVATE LIMITED,YASH BHATT,info@evotartech.com,6358999573,502,119
GUJARAT,Ahmedabad,NAVKAR POWER SOLUTIONS,MERUP SHAH,contact@navkarpower.co.in,9879613334,430,115
GUJARAT,Ahmedabad,SUNPRIDE ENERGY,CHIRAG PATEL,chiragpatel2592@gmail.com,9726880980,491,112
GUJARAT,Ahmedabad,KOTSON PROJECTS PRIVATE LIMITED,KRUNAL PANCHAL,kotsonprojects@gmail.com,9978909595,485,112
GUJARAT,Ahmedabad,DGR ENERGY PRIVATE LIMITED,Jigar Shukla,dgrenergygroup@gmail.com,8128603082,488,112
GUJARAT,Ahmedabad,SOLAR EARTH,HARDIK PATEL,solarearth7@gmail.com,7990378370,370,109
GUJARAT,Ahmedabad,MATRIX ENTERPRISE,JAYABEN D PATEL,matrixsolar41@gmail.com,8905314234,390,107
GUJARAT,Ahmedabad,VOLTEX SOLUTION,Manan Ghia,info.voltexsolution@gmail.com,9104629229,406,106
GUJARAT,Ahmedabad,VIDHYUT SOLAR,Darshan Dhola,vidhyutsolarenergy@gmail.com,8347838900,337,106
GUJARAT,Ahmedabad,TROPICAL SOLAR ENERGY PRIVATE LIMITED,AKSHAY PATEL,connect@tropicalsolar.in,8160023355,493,106
GUJARAT,Ahmedabad,UMA SOLAR,HARSHIL BABUBHAI PATEL,umasolar1995@gmail.com,9924491881,360,105
GUJARAT,Ahmedabad,KRISHA SOLAR & AGRO INDUSTRIES,Nipesh Dabhi,krishasolarandagro21@gmail.com,9574856582,409,103
GUJARAT,Ahmedabad,HELIOS SELENE,KISHAN SHUKLA,sales@heliosselene.in,7600132252,375,103
GUJARAT,Ahmedabad,GREENBRILLIANCE RENEWABLE ENERGY LLP,NUMBER(S),jay.patel@gbreenergy.com,9879611302,322,103
GUJARAT,Ahmedabad,BONS LIGHT PVT LTD,DHAVAL PATEL,info@bonslight.com,8155054410,336,101
GUJARAT,Ahmedabad,AMPLE SOLAR PVT LTD,Ravi,ravi@amplesolar.in,9979792403,404,101
GUJARAT,Ahmedabad,CYBRID INFRATECH PRIVATE LIMITED,DEEPAK S PANELIYA,DEEPAK@CYBRIDINFRA.COM,9925299942,367,100
GUJARAT,Ahmedabad,UMIYA ENTERPRISE - NARODA,Bhavin Patel,umiyaenterprise1981@gmail.com,9725033295,399,99
GUJARAT,Ahmedabad,SOLAR EARTH RENEWABLES PRIVATE LIMITED,HARDIKKUMAR VIJAYBHAI PATEL,ser@solarearth.in,7990378370,378,99
GUJARAT,Ahmedabad,SATYASARA ENERGY PRIVATE LIMITED,VISHAL PATEL,satyasaraenergy@gmail.com,9909365808,350,99
GUJARAT,Ahmedabad,EVITUS ENERGY SOLUTIONS,ASHVIN HADIYAL,evitusenergysolutions@gmail.com,8156006133,360,99
GUJARAT,Ahmedabad,ETECH ENERGY,KALPESHBHAI,admin@etechenergy.com,9328509877,322,99
GUJARAT,Ahmedabad,MAHISAGAR SOLAR ENERGY,NAITIK PANCHAL,mahisagarsolarenergy23@gmail.com,8200154972,384,97
GUJARAT,Ahmedabad,SHREEJI MARKETING - TALOD,RASHMIKANT TRIVEDI,rajuksales@gmail.com,9974612008,384,96
GUJARAT,Ahmedabad,CELESTRA SOLAR PVT LTD,DIXAN PANCHAL,info@celestrasolar.com,9998805002,423,96
GUJARAT,Ahmedabad,ARETE ELECTROPOWER PVT LTD,DEEP SHAH,projects@arelectropower.com,9099940283,433,96
GUJARAT,Ahmedabad,ZEEPO ELECTRICAL SERVICES PRIVATE LIMITED,VIRAL PURANDAS DUDHREJIYA,zeepoelectricalservices@gmail.com,9664823942,361,95
GUJARAT,Ahmedabad,INFINITY SOLAR - RAJKOT,chintan padaliya,infinitysolar2022@gmail.com,7201070799,347,95
GUJARAT,Ahmedabad,ANTARES TECHNOLOGY,RAVI DARJI,ravi@antarestechnology.in,8866515373,389,95
GUJARAT,Ahmedabad,MEENA SOLAR,RIPAL SONPAL,ripalsonpal@gmail.com,8408944904,357,91
GUJARAT,Ahmedabad,SUNARC ELECTRICALS,DHARMIK JOSHI,sunarcelectricals@gmail.com,9687025729,388,90
GUJARAT,Ahmedabad,GREENCUBE ENERGIES PRIVATE LIMITED,NIRANKUSH PRASAD,nirankush@gcepl.in,9106836019,390,90
GUJARAT,Ahmedabad,R K ENTERPRICE,RAVI JAYSWAL,jayswal.ravi@ymail.com,9722252875,360,89
GUJARAT,Ahmedabad,INFINITE ENERGY ANS TECHNOLOGY,Kamlesh Mistry,planning@infiniteenergy.co.in,9099971778,420,89
GUJARAT,Ahmedabad,GRIDSOL ENERGY,PATEL AKASH PANKAJKUMAR,GRIDSOLENERGY@GMAIL.COM,9724634747,394,89
GUJARAT,Ahmedabad,AAJEY ENTERPRISE,PRUTHVIRAJ THAKOR,aajeyenterprise@gmail.com,9274901971,361,89
GUJARAT,Ahmedabad,MAXIFLUENCE TECHNOVATE LLP,AALAP RANPURA,info@maxifluencetechnovate.com,9662298809,354,88
GUJARAT,Ahmedabad,GROWSUN RENEWABLE LLP,GROWSUN RENEWABLE LLP,info.growsunrenewablellp@gmail.com,9925590193,345,88
GUJARAT,Ahmedabad,GREEN ARTH,AKASH VYAS,info@greenarth.co.in,8780623141,344,88
GUJARAT,Ahmedabad,HET CONSULTANCY,SAUNAK PATEL,hetconsultancy01@gmail.com,9586618784,392,87
GUJARAT,Ahmedabad,GREEN SUN ENERGY,RAJESH GANDHI,teamgreensun@gmail.com,9274525232,393,86
GUJARAT,Ahmedabad,AEROVOLT ENERGY PRIVATE LIMITED,Aerovolt Energy,aerovoltenergy@gmail.com,9558002201,265,86
GUJARAT,Ahmedabad,4SUN POWER,PRAVIN GOSWAMI,4sunpower.ahd@gmail.com,8000859548,330,86
GUJARAT,Ahmedabad,SOLAR CLEAN ENERGY LIMITED,NIKUNJ AMRUTLAL PRAJAPATI,socleanenergy@gmail.com,9712666866,322,85
GUJARAT,Ahmedabad,PLUGIN ELECTRICAL,MIT PATEL,info@pluginelectrical.in,9512020316,304,84
GUJARAT,Ahmedabad,SUNSAFE INFRA SERVICES,Ronak Jam,INFO@SUNSAFE.IN,9033673308,344,82
GUJARAT,Ahmedabad,SUKOON POWER TECHNOLOGY,KAUSHAL P,sukoonpowertech@gmail.com,9712946594,379,82
GUJARAT,Ahmedabad,SOL MAX SOLUTION,MOHITBHAI PRABHATBHAI BORICHA,mpboricha111@gmail.com,9429343757,312,82
GUJARAT,Ahmedabad,SHREEJI SOLAR,PRATAP SINDHAV,info.shreejisolar@gmail.com,9904351125,301,82
GUJARAT,Ahmedabad,UMA CORPORATION,KAMLESH PATEL,kkpatel8634@gmail.com,8140846666,389,81
GUJARAT,Ahmedabad,SUNISTIC SOLAR ENERGY LLP,MAULIK SHRIMALI,info@sunisticsolarenergy.com,9909507507,348,81
GUJARAT,Ahmedabad,PRINIX POWER OPC PRIVATE LIMITED,DIVYANG PATEL,prinixpower@gmail.com,7600755058,300,81
GUJARAT,Ahmedabad,REDREN ENERGY PVT LTD,VIJAY BADIANI,rooftop@redren.in,9104591041,321,80
GUJARAT,Ahmedabad,NRS SOLAR SOLUTION,PRAMOD KUMAR KANSARA,info.nrssolarsolution@gmail.com,8488953026,322,79
GUJARAT,Ahmedabad,FRELIT ENERGY PRIVATE LIMITED,ANKUR KARKAR,frelitenergy@gmail.com,9512700130,329,79
GUJARAT,Ahmedabad,SCORP ENERGY PRIVATE LIMITED,MOHIT AGARWAL,mohit@scorpenergy.com,9925345121,336,78
GUJARAT,Ahmedabad,SHREE SOLAR POWER,NILESH SORATHIYA,nileshsorthiya2@gmail.com,9727620417,338,77
GUJARAT,Ahmedabad,SANTKRUPA ELECTRICALS,RATHOD YUVRAJSINH VANRAJSINH,santkrupaelectricals19@gmail.com,8849254993,291,77
GUJARAT,Ahmedabad,HI TECH ENERGY,SHREYANS TRIVEDI,hitechenergy17@gmail.com,9924388540,286,77
GUJARAT,Ahmedabad,VARUN ENGINEERING,VARUN PATEL,varunpatel2027@gmail.com,9727854101,261,76
GUJARAT,Ahmedabad,ECOVIBE RENEWTECH ENERGY,PARTH PANCHAL,ecoviberenewtechenergy@gmail.com,8401168101,235,75
GUJARAT,Ahmedabad,CAPTAIN POLYPLAST LIMITED,CAPTAIN POLYPLAST LIMITED,solar@captainpolyplast.in,9313925889,280,75
GUJARAT,Ahmedabad,POWERTRAC INDUSTRIES LIMITED,Hiren Parmar,info@powertracsolar.com,7573014610,243,73
GUJARAT,Ahmedabad,MAKE INSIDE SOLUTIONS,CHIRAG PATEL,info@makeinside.co.in,9898302030,295,73
GUJARAT,Ahmedabad,GUJARAT SUN ENERGY,PARAG THAKER,info.gujaratsunenergy@gmail.com,9825608662,287,73
