state,district,company_name,contact_name,emails,contact_numbers,total_installed_capacity_kwp,no_of_installations
GUJARAT,Botad,SHIVAM PHOTOVOLTICS PVT LTD,HARSHAD RAIYA,tenders@spvpl.com,9426023829,61,19
GUJARAT,Botad,MK ELECTRICAL AND CO,TRIKAM BHATT,mkelectrical.co@gmail.com,8866525483,64,18
GUJARAT,Botad,SUNSHINE SOLAR,HIRENBHAI LALJIBHAI VAVADIYA,sunshinesolarsurat@gmail.com,9537733133,58,17
GUJARAT,Botad,SOLARIUM GREEN ENERGY LIMITED,Solarium,np@solariumenergy.in,9687133338,57,17
GUJARAT,Botad,RK SUN POWER LLP,MR PARTH MADAAN,rksunpowertrading@gmail.com,9913785000,63,17
GUJARAT,Botad,HARSH COMMUNICATION,CHINTAN PATHAK,harshcomm.solar@gmail.com,9137373727,59,17
GUJARAT,Botad,GREENTECH POWER ENERGY,RAVI GOTI,greentechpowerenergy2020@gmail.com,9924070070,58,17
GUJARAT,Botad,BHANU PV SOLAR PVT LTD,VIMAL VINODBHAI RAIYANI,bhanupvsolarpvtltd@gmail.com,9510398989,59,17
GUJARAT,Botad,DIGI SOLAR ENERGY,NIKUNJ VAGHASIYA,digisolarenergy@gmail.com,9687818686,56,16
GUJARAT,Botad,BRAHMANI ELECTRICS,RAJESHBHAI NAGJIBHAI RAJANI,brahmanielectrics1987@gmail.com,9429758674,49,15
GUJARAT,Botad,SOLSKIN ENERGY LLP,NUMBER(S),solskinenergy@gmail.com,8128988878,49,14
GUJARAT,Botad,SCION POWER,SHUBHAM SAVALIYA,scionpower@yahoo.com,7043511106,46,14
GUJARAT,Botad,PATIDAR ENTERPRISE,Karetiya Raj Mukeshbhai,patidarenterprise13@gmail.com,8980312782,49,14
GUJARAT,Botad,FLAME SOLREN PRIVATE LIMITED,SANDIP HADIYA,operations@flamesolren.com,8849478907,48,14
GUJARAT,Botad,CREST ENERGY SOLUTIONS,JADAV ROHIT MANSUKHBHAI,crestenergysolutions@gmail.com,9327415839,49,14
GUJARAT,Botad,SHREERAM ENTERPRISE,SOLANKI SARDARSINH,shreeramvalbhi7@gmail.com,8154845959,41,12
GUJARAT,Botad,SAUR SOLAR SOLUTION LLP,PIYUSH PATEL,piyushpatel1974@gmail.com,9909417258,35,11
GUJARAT,Botad,GROWSUN RENEWABLE LLP,GROWSUN RENEWABLE LLP,info.growsunrenewablellp@gmail.com,9925590193,36,11
GUJARAT,Botad,FERUS ENERGIES CO,PARESHBHAI V BORAD,info@ferusenergies.com,9913341342,38,11
GUJARAT,Botad,URATOM SOLAR INDIA PVT LTD,NIHIT DOBARIA,pv@uratom.com,9925099249,32,10
GUJARAT,Botad,SHREE HARI SOLAR,RAVIT PATEL,patelravit1@gmail.com,9819049759,32,10
GUJARAT,Botad,GALAXY ENERGY SOLUTION,solanki prakashbhai bhikhabhai,galaxyenergysolution@protonmail.com,9428158678,36,10
GUJARAT,Botad,AUSTRALIAN PREMIUM SOLAR INDIA PVT LTD,EXECUTIVE,systems@australianpremiumsolar.co.in,7966006600,34,10
GUJARAT,Botad,ARKAY SOLAR ENERGY LLP,HARDIK SAVALIYA,arkaysolar02@gmail.com,9737636600,32,10
GUJARAT,Botad,APS ROOFTOP SOLAR PRIVATE LIMITED,EXECUTIVE,info@apsrooftopsolar.co.in,7966009900,34,10
GUJARAT,Botad,PRAYOSHAM SOLAR ENERGY,PARMAR JAYRAJSINH BHARATBHAI,jayrajp880@gmail.com,9574242883,32,9
GUJARAT,Botad,PERFECT RENEWTECH PRIVATE LIMITED,info@perfectrenewtech.com,info@perfectrenewtech.com,9965200700,31,9
GUJARAT,Botad,GOPAL ENTERPRISE,GOKULBHAI B PARMAR,gokulbharvad@gmail.com,9727756664,30,9
GUJARAT,Botad,POWERSHINE ENERGY,VISHBU BHALODI,powershineenergy1993@gmail.com,9723096888,26,8
GUJARAT,Botad,CEYONE SOLAR,PARIMAL HIRPARA,ceyonesolar@gmail.com,7567091000,26,8
GUJARAT,Botad,U R ENERGY INDIA PVT LTD,Mr. ALPESH DESAI,india@urenergyglobal.com,9512040442,23,7
GUJARAT,Botad,RELIABLE ELECTRIX,MAHESH SUDHIRBHAI CHAUHAN,reliableelectrix@gmail.com,9925448033,22,7
GUJARAT,Botad,ND ENERGY INDIA PRIVATE LIMITED,RA DIVYESH,ndenergyindia@gmail.com,8000001124,23,7
GUJARAT,Botad,JAY AMBE GREEN ENERGY,Viren Solanki,jayambegreenenergy@gmail.com,9824328725,24,7
GUJARAT,Botad,HEAVEN GREEN ENERGY LTD. (FORMERLY KNOWN AS HEAVEN SOLAR ENERGY PVT LTD),dipak khagad,heavensolarenergy@gmail.com,9979532167,22,6
GUJARAT,Botad,BHANU ENTERPRISES,ANAND KOTHARI,akkothari1964@gmail.com,9263635946,20,6
GUJARAT,Botad,ANUPAM SMART ENERGY SOLAR,RAMANI KAUSHIK MANUBHAI,anupamsmartenergy@gmail.com,9601719818,20,6
GUJARAT,Botad,4THVED AGROTECH,PRAFUL GADHAVI,4thvedagro@gmail.com,9377126082,20,6
GUJARAT,Botad,VASHRAMBHAI LAKHABHAI GHED,VANRAJBHAI J BAMBHANIYA,satrang.com@gmail.com,9624152555,18,5
GUJARAT,Botad,SOLEOS GREEN ENERGY PRIVATE LIMITED,Parth Rangholia,pruthvi@soleos.in,9512448900,20,5
GUJARAT,Botad,SANELITE SOLAR PVT LTD,SANELITE SOLAR PVT LTD,bhavesh.modi@sanelitesolar.com,9374021722,16,5
GUJARAT,Botad,PRAYOSHA CORPORATION,MAHESH VIRANI,prayoshacorporation.india@gmail.com,9825390162,16,5
GUJARAT,Botad,MANYAH ENERGY PVTLTD,VIDHYUT PATEL,manyahenergy@gmail.com,9925065224,14,5
GUJARAT,Botad,LGM ENERGY AND INFRACON LLP,ASHISH MOVALIYA,lgmenergyandinfraconllp@gmail.com,7574000906,16,5
GUJARAT,Botad,KAIZEN ENERGY,KIRTI VASANIYA,info.kaizenenergy@gmail.com,8347424158,16,5
GUJARAT,Botad,JAI SOMNATH ENTERPRISE,KISHAN GUNVANTRAI TRIVEDI,msjaisomnathenterprise@gmail.com,9979990909,17,5
GUJARAT,Botad,BAPA SITARAM SOLAR POWER PVT LTD,RAMESH GOSWAMI,bapasitaramsolarpower@gmail.com,8511362222,18,5
GUJARAT,Botad,ZODIAC ENERGY LIMITED,KARTIK PATEL,info@zodiacenergy.com,7861852582,15,4
GUJARAT,Botad,VRTECH ENERGY,VISHAL RAMESHBHAI GOTI,vrtechenergy20@gmail.com,9157988889,13,4
GUJARAT,Botad,VIABLE SOLAR,CHANDUBHAI BHINGARADIYA,viable.solar9990@gmail.com,9913344841,12,4
GUJARAT,Botad,UNIQUE SOLAR SERVICE,PARMAR RANJITSINH,UNIQUESOLARSERVICERAJKOT@GMAIL.COM,7046082382,13,4
GUJARAT,Botad,SURYASIDDHI ENERGY SOLUTION PRIVATE LIMITED,SARAL KOTHARI,suryasiddhienergysolutions@gmail.com,8460641891,12,4
GUJARAT,Botad,SURYA SHAKTI SOLAR,CHAVDA KISHAN NARESHBHAI,suryashaktisolar09@gmail.com,7567992734,16,4
GUJARAT,Botad,SUNBOOST PRIVATE LTD,PIYUSH KUMAR NATVARLAL PATEL,info@sunboostenergy.com,9104227788,13,4
GUJARAT,Botad,SHINE ENERGY SOLUTION,KALPITKUMAR PATEL,info@shineenergysolution.in,9687959342,12,4
GUJARAT,Botad,PROMECH SOLAR ENERGY,KARTIK PATEL,promechsolarenergy@gmail.com,9662026679,13,4
GUJARAT,Botad,J S COMPANY,J S COMPANY,jscompany9@gmail.com,7990307424,12,4
GUJARAT,Botad,GETWAY ENERGY,ATUL GOYANI,getwayenergy@gmail.com,9925827815,13,4
GUJARAT,Botad,ENJOY TECHNOLOGY,JAYESH DHAMELIYA,care.enjoytechnology@gmail.com,9727718887,15,4
GUJARAT,Botad,CHEMITEX EXPORTS PVT LTD,MANISH PARIKH,shrijichem@hotmail.com,9099940535,12,4
GUJARAT,Botad,ADINSON ENERGY LLP,SAGAR PANELIYA,adinsonenergy2022@gmail.com,9724272728,16,4
GUJARAT,Botad,AARU SOLAR PRIVATE LIMITED,Sharad Jani,sharad.aarusolar@gmail.com,9427954432,16,4
GUJARAT,Botad,VIDE ENERGY,VIRANG PATEL,ankita.videenergy@gmail.com,9712668268,9,3
GUJARAT,Botad,TROM INDUSTRIES LIMITED,KETUL PANCHASARA,marketing@tromsolar.in,9081017444,11,3
GUJARAT,Botad,SHIVAM ELECTRICAL,KAUSHAL NILESHBHAI DAVE,kaushaldave2@gmail.com,9687575600,10,3
GUJARAT,Botad,SHIV SHAKTI ELECTROTECH PRIVATE LIMITED,NAVALSINH MAKWANA,purchase.sselectrotech@gmail.com,9099516178,9,3
GUJARAT,Botad,RVMOVALIYA CONSTRUCTION CO,KAUSHIK MOVALIYA,rvmovaliya.solarenergy@gmail.com,9724543742,10,3
GUJARAT,Botad,RAJKOT E-BIKES AND SOLAR,VIPUL R FALDU,rajkotebikesandsolar@gmail.com,8306020890,9,3
GUJARAT,Botad,RADHE ELECTRICAL,Sanjay Patel,radheelectrical24@gmail.com,9601294783,9,3
GUJARAT,Botad,PAHAL SOLAR EPC LLP,AVINASH SHINGALA,avinash@pahalsolar.com,9512323223,9,3
GUJARAT,Botad,MITRAY ENGINEERING,KAMEJALIYA DASHARATHKUMAR PARSOTTAMBHAI,mitray.engineering@gmail.com,7621895796,12,3
GUJARAT,Botad,MAPS TECHNO SOLUTIONS,KEYURKUMAR M PATEL,mapstechnosolutions@gmail.com,9974386038,11,3
GUJARAT,Botad,JJ PV SOLAR PRIVATE LIMITED,RAJESH P JOSHI,rajesh@jjpvsolar.com,9904809006,10,3
GUJARAT,Botad,GOLDI SOLAR PRIVATE LIMITED,GOLDI SOLAR PRIVATE LIMITED,info@goldisolar.com,7211134134,9,3
GUJARAT,Botad,EMISUN SOLAR PVT LTD,NUMBER(S),care@emisun.in,9510777984,9,3
GUJARAT,Botad,DRAYS ENERGY SOLUTIONS,Draysenergysolutions,draysenergy@gmail.com,7802893258,9,3
GUJARAT,Botad,DEVDEEP ELECTRICALS,DEEP MORADIYA,devdeepelectricals@gmail.com,9726879009,9,3
GUJARAT,Botad,BHAVI URJA,BHARATBHAI VALLABHBHAI PATEL,bhaviurja@gmail.com,9377359007,11,3
GUJARAT,Botad,AVIRAT ENERGY PVT LTD,KEYUR SAVALIYA,aviratenergy@gmail.com,9697443344,9,3
GUJARAT,Botad,ZEEPO ELECTRICAL SERVICES PRIVATE LIMITED,VIRAL PURANDAS DUDHREJIYA,zeepoelectricalservices@gmail.com,9664823942,6,2
GUJARAT,Botad,VEER SOLAR GREEN ENERGY,NUMBER(S),veersolar2024@gmail.com,8347173977,6,2
GUJARAT,Botad,ULTRASUN ENERGY,NUMBER(S),info@ultrasunenergy.com,9909911071,7,2
GUJARAT,Botad,TERAIYA ENTERPRISE,Teraiya Shyam Nitinbhai ViewShortlist VendorSelect Vendor,teraiyaenterprise@gmail.com,8780802225,7,2
GUJARAT,Botad,SURYAKAMAL INFRA PVT.LTD.,Suryakamalinfra ViewShortlist VendorSelect Vendor,sales@suryakamalinfra.com,9727756866,7,2
GUJARAT,Botad,SUNSHREE SOLAR,NUMBER(S),sunshreesolar@gmail.com,9157838777,7,2
GUJARAT,Botad,SOULSHINE RENEWABLE ENERGY,ARJUN DHIRUBHAI PANDAV ViewShortlist VendorSelect Vendor,epc.soulshine@gmail.com,9913895893,5,2
GUJARAT,Botad,SHREE RAM SOLAR,NUMBER(S),shreeramsolar12@gmail.com,9726671212,7,2
GUJARAT,Botad,RIDHAM ENTERPRISE,CHETANKUMAR RAMJIBHAI RAIYANI ViewShortlist VendorSelect Vendor,ridhamenterprise770@gmail.com,6351158633,7,2
GUJARAT,Botad,REDREN ENERGY PVT LTD,NUMBER(S),rooftop@redren.in,9104591041,6,2
GUJARAT,Botad,NAVKAR POWER SOLUTIONS,MERUP SHAH ViewShortlist VendorSelect Vendor,contact@navkarpower.co.in,9879613334,6,2
GUJARAT,Botad,MANGROLIYA NIKUNJ J.,NUMBER(S),nikunjmangroliya54@gmail.com,8866685082,7,2
GUJARAT,Botad,MADHAV TECHNICALS,VISHAL MORDIYA ViewShortlist VendorSelect Vendor,madhavtechnicals@gmail.com,9737384121,5,2
GUJARAT,Botad,KOSOL ENERGIE PVT. LTD.,AHTESAM ViewShortlist VendorSelect Vendor,bharat@sunray.co.in,8799696356,6,2
GUJARAT,Botad,JAFFINS ENTERPRISE,JAFAR KAPASI ViewShortlist VendorSelect Vendor,solarbhavnagar@gmail.com,9375465252,6,2
GUJARAT,Botad,HILTON RENEWABLES,SHILPA S.SOLANKI ViewShortlist VendorSelect Vendor,hiltonrenewables.amr@gmail.com,8181080800,6,2
GUJARAT,Botad,HARSIDDHI ENGINEERING WORKS,MANISH RAMESHBHAI BHARAKHADA ViewShortlist VendorSelect Vendor,harsiddiengineering@yahoo.com,9428342940,7,2
GUJARAT,Botad,GLOBAL ENTERPRISE,BHAGIRATH DHANDHALIYA ViewShortlist VendorSelect Vendor,globalsolarent@gmail.com,9924900304,6,2
GUJARAT,Botad,ENERSOL SOLUTIONS LLP,ENERSOL SOLUTIONS LLP ViewShortlist VendorSelect Vendor,karan@enersol.co.in,7069555533,6,2
GUJARAT,Botad,VALAM ENTERPRISE,NARESHBHAI KANUBHAI MAKVANA ViewShortlist VendorSelect Vendor,valamenterprise007@gmail.com,9824881693,3,1
GUJARAT,Botad,TRINITY RENEWABLE ENERGY,PANDYA SMITKUMAR SHAILESH KUMAR ViewShortlist VendorSelect Vendor,info.trinityrenewableenergy@gmail.com,9227000392,3,1
GUJARAT,Botad,TOPCON SOLAR ENERGY,Tushar ViewShortlist VendorSelect Vendor,topconsolarenergy@gmail.com,9081773500,3,1
GUJARAT,Botad,TARA SOLAR ENERGY,RAVAL KEYURKUMAR PARASHARBHAI ViewShortlist VendorSelect Vendor,tara.solar.2111@gmail.com,9408966600,3,1
GUJARAT,Botad,SUNREST INFRA ENERGY,HITESH G KANZARIYA ViewShortlist VendorSelect Vendor,sunrestinfraenergy@gmail.com,9638063381,6,1
GUJARAT,Botad,SOLMECH ENERGY,PRAJAPATI VAISHALIBEN CHIRAGKUMAR ViewShortlist VendorSelect Vendor,solmechenergy@gmail.com,9998930960,4,1
GUJARAT,Botad,SOLIS ENERGY SYSTEM,BHARGAV A PANENIYA ViewShortlist VendorSelect Vendor,bhargavpaneliya@solisenergysystem.com,9601270077,3,1
GUJARAT,Botad,SOLAR SMART PVT LTD,SOLAR SMART NP ViewShortlist VendorSelect Vendor,solarsmart2021@gmail.com,7284000580,3,1
GUJARAT,Botad,SOLAR CLEAN ENERGY,NIKUNJ AMRUTLAL PRAJAPATI ViewShortlist VendorSelect Vendor,socleanenergy@gmail.com,6354418196,3,1
GUJARAT,Botad,SMART SOLAR ENERGY,ARVIND VELJIBHAI KHANPARA ViewShortlist VendorSelect Vendor,smartsolarenergy8542@gmail.com,7435907512,3,1
GUJARAT,Botad,SMART ENERGY SOLUTIONS,PARAS HARIBHAI ITALIYA ViewShortlist VendorSelect Vendor,smartenergysolutions99@gmail.com,8511495982,2,1
GUJARAT,Botad,SKYVIEW POWER,DHAVAL PAMBHAR ViewShortlist VendorSelect Vendor,skyviewpower17@gmail.com,8140055305,3,1
GUJARAT,Botad,SHRIJI ENERGY,IREN PAREKH ViewShortlist VendorSelect Vendor,shrijienergy@gmail.com,9909930405,3,1
GUJARAT,Botad,SHRI MARUTI ENTERPRISE,Tirth Doshi ViewShortlist VendorSelect Vendor,tdoshi76@gmail.com,9428358150,3,1
GUJARAT,Botad,SHREEJI SOLAR & SERVICES,NEEL SANJAYBHAI VADERA ViewShortlist VendorSelect Vendor,NILVADERA141@GMAIL.COM,9106331904,3,1
GUJARAT,Botad,SHREEJI ENTERPRISE-SURAT,NITULKUMAR B MORADIYA ViewShortlist VendorSelect Vendor,epc.solar@shreejiconstruction.com,9825108890,3,1
GUJARAT,Botad,SHREEJI ELECTRICAL - ISANPUR,Jeet Shah ViewShortlist VendorSelect Vendor,shreejielec312@yahoo.com,9408197081,3,1
GUJARAT,Botad,SHIVAY SOLAR ENERGY PRIVATE LIMITED,SANJAY PRAJAPATI ViewShortlist VendorSelect Vendor,sanjay1482@gmail.com,7490013700,3,1
GUJARAT,Botad,SHIV POWER,KETAN V VAGHELA ViewShortlist VendorSelect Vendor,shivpowerimpex@gmail.com,9825511115,3,1
GUJARAT,Botad,SHAKTI ENTERPRISE,GANPAT SOLANKI ViewShortlist VendorSelect Vendor,shaktienterprise082025@gmal.com,8511288555,4,1
GUJARAT,Botad,SAHAYOG ENERGY,VIJAYBHAI VALLABHBHAI GALANI ViewShortlist VendorSelect Vendor,sahayogenergy@gmail.com,9429124424,4,1
GUJARAT,Botad,ROYAL POWER MART,ABHISHEK BAXI ViewShortlist VendorSelect Vendor,royalmotormart1@gmail.com,9825440269,3,1
GUJARAT,Botad,RENEWZA ENERGY,SARDHARA SAGAR ViewShortlist VendorSelect Vendor,renewzaenergy@gmail.com,8511148225,3,1
GUJARAT,Botad,PATEL SOLAR,GONDALIYA SUBHASCHANDRA VALLABHBHAI ViewShortlist VendorSelect Vendor,patelsolarmahuva@gmail.com,9825353092,4,1
GUJARAT,Botad,P V ENERGY,PRATIK BHATT ViewShortlist VendorSelect Vendor,pvenergy999@gmail.com,9924195999,3,1
GUJARAT,Botad,ONEVOLT GREEN PVT LTD,AKSHAY MAGANBHAI VORA ViewShortlist VendorSelect Vendor,onevoltgreens@gmail.com,9925292721,3,1
GUJARAT,Botad,NP RENEWABLE ENERGY,Nirav Darji ViewShortlist VendorSelect Vendor,nprenewableenergy@gmail.com,7016917174,3,1
GUJARAT,Botad,NIL ENGINEERING,Nilay Zala ViewShortlist VendorSelect Vendor,nil.engineering@yahoo.com,9228387183,3,1
GUJARAT,Botad,NEXUS RENEWTECH,Nexus Renewtech ViewShortlist VendorSelect Vendor,nexusrenewtech@gmail.com,8849277955,3,1
GUJARAT,Botad,MEGHAL POWER,GIRISHBHAI HIRABHAI KARAMATA ViewShortlist VendorSelect Vendor,meghalpower23@gmail.com,9712726390,3,1
GUJARAT,Botad,MARUTI SUNSOLREN,DOBARIYA MILANKUMAR VRAJLALA ViewShortlist VendorSelect Vendor,marutisunsolren@gmail.com,8238145153,2,1
GUJARAT,Botad,MADHULI CORPORATION,Parth Mukeshbhai Bambhaniya ViewShortlist VendorSelect Vendor,madhulicorporation@gmail.com,9904990630,3,1
GUJARAT,Botad,KP GREEN ENERGY,SHASHEEKANT AGNIHOTRI ViewShortlist VendorSelect Vendor,kpgreenenergy46@gmail.com,7048370774,3,1
GUJARAT,Botad,KOMAL ELECTRIC,CHETANDAS R.RAMPRASADI ViewShortlist VendorSelect Vendor,chetanramprasadi@gmail.com,9825047503,3,1
GUJARAT,Botad,JAY ADITYA SOLAR,KALPESH JOSHI ViewShortlist VendorSelect Vendor,darshit.dj619@gmail.com,8160931631,3,1
GUJARAT,Botad,J P ENTERPRISE,JIGAR DAVE ViewShortlist VendorSelect Vendor,jpenterprise2007@gmail.com,9824220210,3,1
GUJARAT,Botad,INFINITY SOLAR - RAJKOT,chintan padaliya ViewShortlist VendorSelect Vendor,infinitysolar2022@gmail.com,7201070799,3,1
GUJARAT,Botad,HARISH ENGINEERING WORKS,SUMIT CHAUHAN ViewShortlist VendorSelect Vendor,harish.engg91@gmail.com,9428618859,3,1
GUJARAT,Botad,GUJARAT SOLAR ENERGY,OGANJA PARESHBHAI ViewShortlist VendorSelect Vendor,gujaratsolarenergy010@gmail.com,9898472919,3,1
GUJARAT,Botad,GRIWA INTERNATIONAL LLP,PRAKASH P KORIYA ViewShortlist VendorSelect Vendor,prakashkoriya17@gmail.com,8200988481,4,1
GUJARAT,Botad,GHANSHYAM SOLAR ENERGY,ISHABEN GOSAI ViewShortlist VendorSelect Vendor,ghanshyam.solar.energy@gmail.com,9510734317,3,1
GUJARAT,Botad,EARTHWAVE TECHNOLOGY PRIVATE LIMITED,EARTHWAVETECHNOLOGY@GMAIL.COM ViewShortlist VendorSelect Vendor,EARTHWAVETECHNOLOGY@GMAIL.COM,9426373334,3,1
GUJARAT,Botad,DELICATE SOLAR PRIVATE LIMITED,JEMISH J GABANI ViewShortlist VendorSelect Vendor,gabanijemish3@gmail.com,8238340836,3,1
GUJARAT,Botad,D-LIGHT SOLAR ENERGY LLP,PRATIK DHAMELIYA ViewShortlist VendorSelect Vendor,epc@dlightsolarenergy.in,9898511535,3,1
GUJARAT,Botad,CORWIND RENERGY LLP,VISHAL PRAJAPATI ViewShortlist VendorSelect Vendor,corwind.renergy@gmail.com,9428490118,3,1
GUJARAT,Botad,BHAGWATI ELECTRICALS,SAVALIYA BRIJESH ViewShortlist VendorSelect Vendor,bhagwatielectricals99091@gmail.com,7990883575,3,1
GUJARAT,Botad,ARENA AUTOMATION,BRIJESH PATEL ViewShortlist VendorSelect Vendor,arenaautomationb@gmail.com,9904018887,3,1
GUJARAT,Botad,ALFA SOLAR ENERGY PVT. LTD.,KETANBHAI PANSARA ViewShortlist VendorSelect Vendor,alfaenergypvtltd24@gmail.com,9825374299,3,1
GUJARAT,Botad,AKV ENERGY SOLUTIONS,ASHISH DHANANI ViewShortlist VendorSelect Vendor,akvenergysolutions@gmail.com,9033401435,3,1
GUJARAT,Botad,AIRSUN SOLAR ENERGY LLP,JATIN PRAJAPATI ViewShortlist VendorSelect Vendor,jatin@airsunsolarenergy.in,8799571627,5,1
GUJARAT,Botad,AARUSH ENTERPRISE,PARTH THUMMAR ViewShortlist VendorSelect Vendor,info@aarushsolar.com,9724302078,3,1
